mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spectral_centroid,spectral_bandwidth,zero_crossing_rate,spectrogram_mean,spectrogram_median,spectrogram_variance,label
-167.28062,78.42336,-101.65637,4.52542,16.810968,22.979383,-18.470324,-8.822413,-6.682495,-0.10488834,0.40401432,-15.599354,-7.3578167,1732.782683,1002.303186,0.17427063,0.87454057,0.20993729,3.7725048,1
-196.57724,100.42204,-97.718185,-7.0916853,15.249011,20.451296,-7.2902784,-15.712391,-16.494448,8.438361,14.216618,-23.920477,-24.231203,1561.914999,883.604166,0.171716523,0.7542388,0.09497965,4.2417235,1
-177.89375,106.44078,-17.64263,-21.743412,-12.927668,-25.348825,-52.128075,-5.8360033,-10.963528,-19.72097,-5.4511933,-4.56918,-12.859706,1439.472956,1577.257212,0.092767625,1.2202017,0.25930396,8.596264,1
-141.25052,66.09744,-61.101215,-0.84439456,-11.857886,3.8484778,-0.022796025,-17.883705,-16.000658,13.75081,-5.804258,-29.72893,-7.560709,1927.128959,1441.549246,0.169137808,0.85947704,0.325437,2.595706,1
-265.60623,-37.33978,-9.424773,-1.8121358,-61.39332,-16.884762,-8.409394,23.169638,29.720535,35.820427,0.25178304,-19.436405,-21.320993,2658.981857,1866.981846,0.158799209,0.98094285,0.43978733,9.760112,1
-289.26468,50.78194,-42.18333,-34.433,-15.430223,1.6554862,-26.106499,-3.6068661,-6.6899476,25.674465,16.141722,15.048416,0.39297372,1671.805635,1561.796492,0.12476671,0.5630403,0.11896422,6.1452303,1
-203.92673,80.35342,-29.12756,34.051216,1.5308355,-8.822136,3.4204876,4.854203,-31.041779,2.8864212,11.181663,-23.59881,13.710828,2248.23515,1496.056214,0.302603585,0.50088847,0.1979575,1.0813881,1
-265.4824,33.01252,-50.409355,-33.19372,-24.526834,-10.75873,-21.89089,-5.9462905,-9.561866,10.127983,18.086035,22.949032,22.429953,1696.747816,1546.146028,0.111816406,0.7504849,0.20628057,4.228288,1
-205.62227,57.151947,-77.64125,5.5477033,32.63652,35.13459,-18.242485,-53.87148,8.09745,15.364533,0.2126946,-17.977709,-8.187139,1808.705899,1159.644978,0.181392609,0.7491465,0.18101746,4.474514,1
-204.51155,34.897285,-134.49924,37.557743,-6.2535424,44.440426,16.99648,-8.930295,-8.676326,-0.8025203,1.0389522,17.07882,4.434819,2036.994152,1064.264291,0.196661566,0.9135997,0.18670082,2.654747,1
-166.52037,36.93851,-52.782814,-1.8206931,-13.354015,-4.930131,-0.4202012,17.340216,-3.1934795,-3.2178483,-11.139211,2.7428951,11.779662,2143.787671,1658.973665,0.156275169,1.2524402,0.61710286,4.596203,1
-335.27573,114.04508,22.0612,-16.302658,-32.804703,-11.515569,-0.6485651,-10.604561,-4.627915,3.9234834,0.7813202,42.288277,30.822643,757.5999004,827.1376235,0.064488002,0.64904916,0.029619467,24.33846,1
-200.71208,42.92482,-50.37819,-14.196487,9.634069,1.9607154,-6.2885346,-33.59429,15.37087,10.631577,-31.439968,14.149321,-9.512971,2260.22558,1769.91176,0.183513327,0.86188406,0.36403736,4.442017,1
-55.012047,104.08187,-91.87529,-3.1600049,-25.732367,18.386414,-11.449527,-27.766136,3.3613927,-18.85073,-7.8284283,-0.47411153,0.8664274,1682.998987,1195.800075,0.168080741,1.7630904,0.72246784,6.5036654,1
-359.71445,109.21749,10.092017,14.770282,10.219586,7.2360225,-13.024848,1.5157369,-0.90637624,-6.8651123,-7.3097796,-2.194467,1.9860353,1437.409487,1637.774964,0.089839647,0.15491822,0.049834248,0.12006241,1
-423.83966,-3.640392,-84.07816,-33.53167,-17.058731,9.750572,6.7660894,-11.7196665,34.6115,13.561145,-14.130867,-26.044384,-14.174861,2119.601393,1580.286848,0.186168324,0.12048268,0.03389355,0.3581656,1
-162.02742,96.44398,-6.0097256,-8.366406,-18.32393,3.4196858,-9.322226,4.640777,-17.895266,15.90966,1.0115695,-10.110288,2.6101189,1666.493296,1661.338971,0.111770148,0.77811164,0.25997695,2.755153,1
-240.25471,130.40494,-20.331747,0.8627338,4.0869527,2.8653042,-3.532517,20.867548,-2.2123454,9.228933,3.2524254,6.3101916,1.6964538,1158.328744,1253.741614,0.079877581,0.5325192,0.09282354,1.0634545,1
-408.2586,38.523506,-43.535763,-8.290195,-14.264207,10.797332,-2.598248,-7.5707517,-10.402592,0.22210485,-11.911139,-3.882805,-10.682303,1479.205163,1513.791382,0.094310619,0.38749504,0.05301806,1.7523665,1
-324.96057,38.98099,-40.246346,-14.464954,-14.766975,4.0816565,-4.189438,-3.426927,-11.314513,2.203829,-11.246954,-14.8491745,-20.914448,1539.816036,1504.19084,0.097650295,0.53225976,0.12472142,2.3724124,1
-162.5465,122.98948,-85.33223,-5.2059336,-79.63311,24.526,13.917968,-15.790202,-26.687033,-4.4368277,-11.457234,5.0417414,12.210103,1460.170186,1054.000372,0.137808664,0.9154422,0.1941351,4.60226,1
-339.29367,54.15359,-35.57342,-5.3075557,-27.662193,11.624563,13.627664,-14.023892,-7.9427934,-5.0668454,-11.154129,-14.383883,-13.464728,1536.997708,1506.57819,0.097334428,0.48936328,0.10691109,1.625303,1
-156.5932,133.3205,-2.6241832,26.38341,-6.464274,0.98022586,-25.617676,-15.659951,-9.098411,-5.2196236,-2.4739707,-10.646222,-11.872942,1115.204513,1352.890379,0.068157158,0.7724133,0.22144581,3.045564,1
-108.46428,143.21388,-48.307644,2.8189173,-27.457079,-6.3475375,-15.277153,-3.5966194,-9.597166,-5.0632977,-6.85877,-7.9022484,-6.501618,1210.808911,1139.789222,0.100129158,1.1335782,0.22161305,3.8783045,1
-278.44803,87.507866,-28.271587,-3.0009596,-27.225739,-17.207632,-14.089853,-18.209095,-3.092668,-5.941984,-3.0452788,11.31338,-15.619239,950.3601995,887.9281047,0.061730018,0.8214533,0.0767634,11.279319,1
-185.17578,61.550884,-19.532415,22.509224,-10.833907,-9.437212,-16.166891,-1.7519255,-7.288337,-0.12446189,-19.944233,1.5880028,-12.14623,2236.998012,1685.206362,0.234217248,1.4786698,1.0340642,1.2988793,1
-226.9323,47.402946,-47.676064,13.812238,0.2833779,2.4851162,-27.947596,10.956689,-7.624752,-0.017396959,-16.504572,-2.3052797,-2.496141,2168.406755,1551.458422,0.200715612,0.8458366,0.42838705,3.075643,1
-270.16193,75.154106,-30.524033,8.497547,-1.4126406,1.9420553,-15.429345,4.4357905,-4.2283444,-0.54084694,-15.822896,-5.0308285,-2.4756567,1769.770169,1477.825429,0.137883113,0.57387906,0.29711735,0.8427318,1
-303.9909,50.403225,-38.04808,37.380367,-11.185279,13.691805,-7.219782,2.6189241,-9.953832,5.614596,-7.677839,-1.8971784,2.1931353,2141.576666,1389.480567,0.21095628,0.4875481,0.21005717,1.1628791,1
-313.57886,49.370064,-39.036697,37.58741,-3.7196665,2.0180404,-18.662401,9.890795,-14.481201,0.72258425,4.7898536,-14.00423,-3.886376,2011.678444,1339.213599,0.185716712,0.6487045,0.29274797,2.3562653,1
-324.1994,77.55258,-45.91637,19.588526,-21.052732,19.843138,-17.706964,2.8417742,-9.6790905,5.076397,-5.6014185,-0.9598044,-5.4389067,1820.217359,1433.001769,0.157904536,0.23691347,0.12458917,0.11992027,1
-320.48813,71.27352,-25.959187,10.252274,3.4207704,26.355791,5.953375,2.7980764,-13.892051,4.1691422,-0.096211314,7.220435,-10.4035845,1665.216379,1496.82813,0.113715939,0.37311774,0.20008789,0.9422555,1
-312.43274,40.67652,-24.921581,43.181725,-14.798468,7.9615965,-7.193474,4.644989,-6.8395925,9.544924,-7.454691,0.7799512,-0.064478815,2163.840789,1327.246913,0.212486267,0.71939373,0.24978025,2.307757,1
-336.96973,44.146275,-29.298231,42.937153,-11.267819,16.28619,-3.5602143,-1.1954571,-2.656384,12.613251,-7.588046,-2.1020722,1.5039895,2111.381856,1222.691342,0.219822205,0.49919802,0.16643259,1.8416845,1
-317.6582,25.397417,-54.207737,42.31972,-8.867666,20.805847,-13.473577,4.7871633,-10.632977,10.897689,-8.275205,1.2959799,1.8394446,2678.814347,1476.420719,0.253854167,0.3169981,0.14580354,0.633313,1
-378.64362,51.10574,-22.03458,39.27948,5.4484253,5.066027,-9.012558,0.4287193,-10.682116,0.22875077,-0.9578348,-10.124217,-2.2282612,2207.552516,1484.793084,0.144168169,0.2619248,0.10197011,0.5777562,1
-365.13333,50.779537,-28.48183,55.661457,1.0512732,11.653716,-3.3864143,-4.6229534,-16.596273,12.839969,-20.271486,-0.1351638,-1.9594125,2216.759488,1354.291601,0.226128472,0.33226538,0.0897091,0.5515977,1
-415.216,85.71578,11.218008,13.132289,6.2189345,14.100131,-3.275215,-1.9673359,4.4984655,7.4887786,-0.33992776,-2.2988408,-0.60494965,1316.721783,1536.640001,0.092059235,0.26140046,0.03974892,0.36656606,1
-293.45547,50.72604,-40.441467,42.988274,-3.484058,7.0084915,-7.8801584,1.8419466,-12.434087,8.313441,-2.7724545,-9.3048,0.9705437,2040.999979,1240.937232,0.195643834,0.92261475,0.25532708,3.369866,1
-268.9536,48.66857,-60.831524,36.248688,-10.858878,5.400979,-19.101515,2.5427976,-11.328686,3.7250683,-3.526188,-7.940039,0.46260723,2249.334477,1280.287822,0.204863879,0.76688826,0.250735,1.1502397,1
-342.9697,-11.643868,-43.70186,32.129147,20.780594,20.638046,-33.84598,9.129961,20.156115,-4.9393945,-15.370583,16.202871,-8.431986,2459.042378,1455.025234,0.202925702,0.40855068,0.13617885,0.971171,1
-225.02324,29.576721,-33.21131,9.30581,4.622123,-0.20192766,0.20141587,-2.1842232,-4.1087008,-4.650984,-4.4473505,3.3718767,-10.114962,2671.052166,1944.425827,0.237501458,1.724297,1.1395929,2.3702457,1
-305.13297,74.705795,-33.46707,5.461686,-3.62385,30.893898,11.037612,0.6493371,-14.839898,-0.5395034,-1.2264956,7.9351144,-4.1996565,1591.896142,1387.623942,0.114972543,0.38174608,0.1677977,1.3612106,1
-84.9092,40.811905,-35.85345,-7.1854606,-10.273385,-4.862546,-0.1273131,-10.29812,-5.1175523,6.53955,0.9449332,-7.0178323,-9.960755,2503.324665,1959.612595,0.207510965,2.2404225,1.1798682,5.340647,1
-203.71947,45.553967,6.082549,4.8122435,-10.286795,-27.26692,-10.8090515,-13.270335,-12.91714,-11.623583,-13.663353,1.0111163,-13.46845,2324.61799,1998.494383,0.186118862,1.5024614,0.71390194,5.7793665,1
-129.23271,43.78106,-20.550022,20.028559,-3.3745935,11.777007,5.465908,4.580716,18.046253,-12.201775,-13.160769,-13.2123995,-3.4448884,2062.435011,1699.117663,0.149746738,1.6801627,0.9239294,6.8355284,1
-128.22874,29.385204,-24.64471,-32.308258,-17.20784,-25.264278,-4.4584465,-22.108332,-11.339372,13.329603,11.462156,10.339193,-1.1139385,2333.040265,2127.855086,0.133842009,1.8516304,0.8312957,14.133851,1
-165.30075,35.932156,-28.616364,-34.897423,6.13852,-13.491245,0.8532874,6.3266897,8.619581,15.542835,-3.4870439,1.8702825,0.09481626,2845.367283,2194.111279,0.249682157,1.4586427,1.1741412,1.291087,1
-130.44568,32.682068,-41.152485,-4.617394,2.56799,4.8235393,-2.200613,-6.804655,-4.7665315,0.19293791,-8.468557,5.7567363,-4.2534738,2403.256412,1819.471229,0.189208984,2.766221,1.745735,5.6149592,1
-141.74887,28.147564,-13.712727,-14.537436,-10.130911,9.335879,-1.5844862,-4.994484,-6.25414,2.2904356,3.8205047,11.783474,9.344914,2322.120577,1962.77859,0.128962282,1.8077673,1.1305017,6.555838,1
-142.19716,28.53259,-20.022148,-8.183208,3.1542978,8.123006,11.388838,6.0687532,-3.7960434,-0.8852751,-6.005057,3.6968358,18.492758,2375.392607,2021.577664,0.140892029,1.8295094,0.93589354,11.241519,1
-96.38619,5.1349716,-19.69466,5.580365,5.7486243,16.274723,-0.32268083,1.557446,-1.9430058,4.7466083,7.319748,16.468967,9.083888,2601.65788,1887.356742,0.178053636,2.4805331,1.631161,9.605835,1
-172.52953,24.211945,6.6383367,4.4659886,-5.858803,2.3269885,-3.997835,-8.837691,-4.6426177,7.4232345,8.730671,20.070736,6.8885317,2139.190297,2023.600321,0.085307173,1.5520673,0.8510296,14.944295,1
-290.3898,100.84757,-20.334959,18.59227,7.718154,33.54763,9.899963,1.9705954,-11.600561,3.3488605,-0.114310995,6.821908,-3.420719,1321.569952,1323.189517,0.089017428,0.35570118,0.14695212,0.9550977,1
-90.467094,10.43633,-32.8855,13.729392,-1.6353817,17.343014,3.3966455,3.9543679,0.5898668,-6.278576,-0.054695684,13.343329,21.422625,2644.021297,1841.519114,0.180145264,2.3736193,1.4061738,8.370292,1
-106.31175,3.854487,-50.737415,2.7438579,-13.906308,9.544706,15.299765,14.997726,2.6184385,-24.803928,-4.1115313,11.63682,29.308178,2286.487423,1708.144038,0.135058594,1.979339,0.9132556,21.024069,1
-135.1044,12.601027,-6.272119,16.73697,2.3275146,17.55776,5.5267262,1.0722994,0.8517757,-7.398675,-2.4443634,13.883665,15.739887,2555.563991,1880.363573,0.196239407,2.2614539,1.3951688,7.018855,1
-333.92258,61.02959,-54.69094,9.822384,-24.944614,38.855724,-4.7804523,5.6919813,-12.440228,-5.4706855,19.956146,4.2227497,2.3359635,1595.725313,1324.24078,0.116869549,0.32967526,0.13544908,0.9034566,1
-292.18884,43.359146,-97.64762,59.281063,-5.310648,11.750756,-26.002684,26.913044,-4.8351765,-21.78339,27.109497,-5.9754376,-5.0791636,2255.027762,1033.992779,0.247268935,0.52113783,0.17299911,1.8656542,1
-331.664,-18.316914,-73.22716,-11.576751,-1.9173509,32.400005,12.045188,-4.7133584,-5.2707686,-20.157936,-2.2543397,23.550135,3.8106623,2430.905214,1584.71457,0.214806548,0.5289999,0.1824325,2.372413,1
-210.34111,106.23631,-92.99411,7.2582726,-18.488083,5.1652136,-1.0077742,1.3792667,13.889191,2.1398535,-0.47901022,-3.271499,6.9279103,1316.046893,1037.444115,0.092403017,0.79616785,0.18042785,3.6690354,1
-440.4144,-42.66032,-35.872696,12.057791,11.73463,1.4596393,-14.015638,7.2917123,0.4784315,-6.543389,5.9771614,2.4836733,-9.459568,1650.838653,826.7898777,0.14622759,0.36535305,0.09691362,0.7178152,1
-522.1247,-26.518639,-19.575174,15.337264,-6.359266,0.8046282,1.3375311,-10.454692,-9.1538515,13.01954,-12.288219,-5.9866085,3.740177,1595.572377,667.8450935,0.160880055,0.2182421,0.10028967,0.27417624,1
-344.06418,-27.584553,-69.797295,-3.2122598,-0.7773077,1.219761,-16.203337,-3.8070498,-1.0162205,-6.703063,2.9646711,1.7923664,-8.64202,2051.479913,1221.784423,0.180960233,0.8173321,0.42472816,1.0405343,1
-112.862946,125.51303,-48.995037,18.877462,-17.178867,-1.7923672,-10.128604,-1.7240944,-12.576209,6.512372,-4.7733784,-1.304493,-9.504633,1392.402556,1230.259617,0.125046821,1.122344,0.24327885,2.5706413,1
-300.7455,12.316355,-28.761671,2.0502295,11.677079,3.2036476,-14.100282,-3.3577611,15.821323,-2.2103257,-17.496246,2.358842,-1.107369,2772.5017,1824.298,0.198730469,0.5866772,0.2711202,1.6809534,1
-363.0855,25.195635,-31.58878,-3.3355927,-0.05677828,9.064509,1.5023693,0.7369587,-6.446693,-5.2648644,-3.2039502,5.6526093,1.2093477,1580.439329,1180.689923,0.108419215,0.41429508,0.17212094,0.674528,1
-380.6322,28.18135,-15.202149,-3.0245261,4.7442393,11.274044,-9.127162,-9.125406,-1.010465,6.366746,-1.123685,-8.656509,1.6184098,1776.007073,1325.251422,0.125669967,0.41037285,0.1803864,0.7646965,1
-476.00607,51.09569,-14.565098,11.294148,-5.1316195,10.340599,-2.5080078,-9.10386,-0.6696071,2.660377,-4.064905,-8.056462,3.8455355,1561.979458,1118.564133,0.135299328,0.20753893,0.09202191,0.07165643,1
-385.5985,48.530205,-32.84947,-1.1008613,0.44580662,9.637865,-2.0098085,-5.211408,-9.882289,-5.6228137,2.8895981,1.7945226,-8.196341,2211.175716,1595.409433,0.171216388,0.32513046,0.10685432,0.35092783,1
-354.53427,11.608131,-41.328922,20.24335,2.0322688,1.7518013,-12.20733,-20.6911,-12.695424,8.095402,-11.041351,-9.4751425,14.825348,2318.437565,1532.680733,0.182499327,0.279938,0.1003295,0.78342783,1
-282.52127,95.62927,-14.384561,-11.585446,13.958128,15.539805,-6.874443,1.3573191,-4.9786386,-0.52248037,-6.1926494,2.4017272,-0.27991426,1143.947122,1410.724136,0.064334542,0.63204813,0.13743357,1.1555238,1
-290.24353,86.65383,-36.899006,-0.8372495,1.1363856,29.93903,12.3735285,-4.018644,-20.486948,10.327565,-4.0497327,11.47643,-4.428858,1486.56583,1336.751878,0.111336001,0.41994792,0.1401958,1.4162164,1
-451.3326,100.67252,-68.42746,-29.9095,-33.868797,-35.996544,-2.9796767,-5.82705,-1.4712572,5.426669,6.7612176,5.6835318,-7.4905024,2167.678988,2323.698479,0.044426498,0.16424942,0.000157552,0.35080814,1
-439.8468,41.70607,-71.84511,-15.235838,-21.437777,-3.386518,10.065425,-2.9777715,17.337055,17.15876,6.3585258,-7.640918,-11.12442,2869.506857,3103.923253,0.047953721,0.34169146,0.000246426,5.278875,1
-514.86304,12.211251,-70.02902,-19.949678,-21.926525,23.184408,17.507782,11.433488,-2.1614013,-17.94514,-9.589164,4.626001,14.552993,3810.733856,3347.93907,0.102212671,0.13172871,0.011431334,0.7725382,1
-265.76147,73.399536,-85.25256,-3.9182477,-47.03878,1.8730454,-5.8177624,15.929638,-16.955584,-4.693543,-10.403771,-25.543072,-0.10244033,3564.495321,3198.512854,0.084070542,1.0037297,0.14881474,16.15251,1
-304.71307,111.35087,-66.78238,-0.4990835,-34.43563,-16.912884,4.1541786,-4.1378374,14.665965,-3.9788074,4.8723364,9.574139,0.49240935,1760.43563,1533.502664,0.039828148,0.9748989,0.000370148,9.168083,1
-427.88104,81.307594,-39.541348,-43.825886,-30.530586,-22.935802,-0.7103428,11.834755,7.043045,-3.7664707,-13.033917,-13.399117,-0.79625946,2001.528744,2172.59952,0.044420307,0.17959477,0.001175748,1.0220681,1
-305.06464,92.896385,-56.820904,23.197123,-61.909973,-25.423704,-10.831688,-12.208074,-15.633151,-4.2243986,11.4865465,-9.449432,-3.640117,3324.349162,2895.454589,0.063668916,0.59957916,0.10600302,1.9838614,1
-262.38342,128.38373,-85.66471,-25.53793,-43.63192,-9.215903,-31.313723,-5.981713,-10.10739,-21.057583,-9.489972,-9.579008,-4.334542,2356.443697,2436.157818,0.056460173,0.6508465,0.07047079,4.179345,1
-286.77948,-15.457777,-31.956892,-7.3852873,-0.5717405,40.835133,10.048667,-7.4311366,-25.473486,-3.7656527,8.642422,10.342017,-11.484648,2728.494532,1748.688703,0.157914357,0.55258524,0.3029091,0.72940266,1
-336.01328,82.65736,-27.424738,4.6968026,10.799838,25.54211,8.091231,-6.079932,-16.91788,5.091534,-4.603669,7.656871,-4.3939953,1470.0683,1381.950164,0.10445689,0.31015274,0.10329157,0.7721859,1
-246.67036,97.64384,-65.83467,25.974161,-34.389885,2.5560253,22.980417,-1.9924284,17.687315,-7.118635,-0.4299653,-8.029601,-4.5711155,2345.973001,2551.633027,0.03655485,1.3554034,0.001766632,26.801815,1
-232.28235,155.31432,-100.94846,34.21034,-43.072765,-26.921852,-13.017604,-19.140047,19.121386,-8.715864,9.245562,-0.4729391,0.14016125,2818.150288,2402.355548,0.062185403,0.8155222,0.002134698,4.156638,1
-418.85504,89.36412,-76.40869,-14.035238,-42.86826,-21.334368,-7.7727523,11.147626,-12.986651,-3.5226927,-12.5663,-9.037109,-6.2309,2135.734013,2120.060632,0.037635307,0.23197602,0.022685211,0.8207905,1
-123.72016,109.16842,-99.352196,23.002577,-51.42362,37.497944,-17.215187,19.995659,-14.952191,-0.043646496,-7.7925897,6.2428675,8.405181,4165.525708,3550.309,0.096788194,2.4192195,1.2234856,16.086437,1
-280.255,96.71785,-90.42524,-32.633118,-15.536611,15.300754,-8.358764,13.669554,12.215585,1.0222647,-16.107262,-1.1188306,0.12742466,2762.149864,3011.496437,0.057022486,1.1065766,0.07930559,20.250286,1
-208.29704,124.400246,-54.98325,18.518044,-19.308195,-21.852125,8.382593,6.7776046,18.883951,4.9612565,-2.0075464,-3.311751,1.0353098,2037.078028,2075.803983,0.031267133,2.1564615,0.004769423,54.78318,1
-389.64355,39.564426,-19.388542,1.7467774,-0.9918626,0.7624424,10.107332,7.3876877,1.460168,1.4639746,3.569823,5.3442435,2.1494842,2499.823529,3760.597622,0.026397842,0.81833255,0.04508583,3.9886222,1
-423.1827,106.568085,-40.515545,-0.8163048,-20.68583,13.720653,-14.105766,22.117563,-19.566534,9.0541115,-12.614401,18.555264,-12.962489,4910.84241,5018.103053,0.128116985,0.053519007,0.019722601,0.010241581,1
-210.06087,121.44078,-113.177986,-3.254437,-45.124058,-33.339264,-22.092573,1.5647336,9.69163,-10.109972,-8.63205,-10.518882,-0.79873323,3016.206975,2540.692078,0.077604394,1.2089776,0.08084447,8.237456,1
-70.87035,144.8363,-65.12026,17.903343,-18.280987,4.276769,-5.552307,-9.318451,4.189266,-11.28821,6.8217554,13.579955,1.4405137,2634.055755,2745.515057,0.052671282,3.7235217,0.19275679,95.57367,1
-324.45316,81.37505,-38.633324,19.826788,-18.452484,20.937206,7.9010754,6.5192084,-16.626421,-0.9635305,-4.343329,6.2413406,-2.8707983,1697.012539,1448.900116,0.123625765,0.31140268,0.17694278,0.22435366,1
-143.2183,93.55119,-54.08268,-7.3849826,-48.15051,-32.378513,-17.528282,26.376402,6.6368985,0.49284044,-18.18937,0.2853646,-2.408381,2794.50803,3210.770446,0.050558156,2.2294617,0.4372838,50.406067,1
5.1900387,84.92929,-79.19723,4.9007616,-38.192802,15.820048,-7.553263,21.93283,-17.742407,1.2097195,-23.430117,12.20672,-11.351782,4674.826596,4295.733176,0.100801908,4.628358,1.6934453,61.45979,1
-416.3356,44.499718,-99.63326,-25.308487,-19.48375,20.46553,0.40970826,48.261486,18.224756,12.607938,-1.9577085,-18.640984,3.6536562,3287.043472,3306.061716,0.064981936,0.30921108,0.04819209,1.6075753,1
-104.390656,106.878815,-76.498886,24.372215,-18.563284,14.319262,2.5040023,-19.505947,8.031124,-8.284544,5.6533074,8.782316,6.826485,3223.404382,3073.756441,0.077725497,3.207022,0.13928337,59.491306,1
-410.9765,61.37327,-105.71257,-14.645642,7.173813,-9.069903,23.930248,8.129981,-14.4820385,11.095862,9.798217,1.4940255,1.8178893,3076.914052,2343.841645,0.088814196,0.37540096,0.006995053,0.86671776,1
-204.66835,95.771645,-117.89262,-17.389196,-29.63616,11.906921,5.030608,16.023247,-0.8144788,-15.0428705,-11.226058,-3.3246958,-0.3470812,2634.494143,2319.369301,0.054574472,1.5942038,0.14600393,31.38656,1
-394.25616,80.482834,-162.72197,-3.2180521,-25.018848,-3.9752274,18.245243,-4.6445417,16.33258,-5.3845854,10.177651,8.169921,-6.9917474,3249.566115,2117.484705,0.10917407,0.3426027,0.000353731,0.5388823,1
-344.2451,71.51452,-150.33707,-9.387793,-15.947901,-1.4226146,22.285744,-1.1850214,15.284078,3.2749727,2.4292607,-4.5082135,-6.1423903,3089.043487,1987.184278,0.096494096,0.53862405,0.000396038,1.9193265,1
-215.056,54.853424,-49.267147,4.522211,-14.001186,19.646612,17.980024,-5.3622637,-6.66807,-10.444071,16.818348,15.298017,-1.6762049,3834.856579,3438.82238,0.081530034,2.2962875,0.3251445,47.991493,1
-406.10605,34.807518,-102.74219,-26.132385,-9.573182,12.1509905,15.504733,0.8116162,4.035553,-4.7982583,3.4358327,4.3421907,-16.546385,3344.360603,2699.590372,0.082527102,0.52679324,0.015842468,3.506984,1
-292.74042,98.61201,-38.37317,12.444802,-17.969992,19.964138,6.0332527,4.801378,-15.413036,-2.2591727,-1.4822586,4.0590205,-3.62115,1577.821158,1386.45798,0.120992226,0.3445561,0.1926646,0.32514793,1
-239.70767,79.050644,-94.30673,-34.756214,-47.69371,-10.328873,-1.8985295,8.078102,-6.7999887,-2.6689453,-5.263402,2.6088564,-6.262048,2697.864309,2666.527945,0.064455815,0.97309154,0.116852865,21.149363,1
-472.36877,116.36071,-99.243256,-21.596266,-9.610428,-3.2714255,23.27839,10.926368,-18.729063,-21.386168,11.383022,10.080455,6.5322385,2987.174673,2265.343959,0.076970505,0.14213516,0.000207829,0.29391962,1
-355.36942,30.389479,-114.59877,5.8495216,-13.500479,19.223612,8.549526,19.803635,10.816047,19.79408,13.14074,-15.230988,-22.283278,3380.620783,2412.55319,0.092603895,0.60805535,0.08258459,3.9585054,1
-351.3785,139.89616,-88.95847,-54.03531,-21.323391,-0.22066061,-31.857548,-9.816775,9.421504,-28.033472,-19.15989,4.1726723,-2.962093,1767.01984,1430.173952,0.049329256,0.594205,0.012504688,3.5240793,1
-357.53415,80.52871,-6.0412564,18.414314,-15.900859,-11.513563,13.711913,4.5746217,4.585929,-9.201333,-13.145791,-8.38497,-9.982823,2376.288638,2762.436113,0.037663017,0.47195533,0.000253329,3.1386106,1
41.47003,65.03372,-65.43071,14.783905,-42.28127,-4.78192,14.488448,-1.5188901,1.5454448,-4.7322626,-0.080923826,14.049766,4.649919,5248.419868,4206.215009,0.153928239,7.1031895,1.5232085,137.25085,1
-366.1925,117.375374,-93.77437,-27.035149,-31.501894,-0.9426857,-14.05266,-29.18745,-1.4190603,8.649821,27.623812,12.249227,16.032297,2573.035117,2229.132441,0.062938549,0.2635029,0.00285538,1.3880217,1
-332.3767,38.756577,-8.008719,15.206294,14.763571,14.884037,4.7346883,3.1738455,15.2584,11.163057,3.878662,-0.9278962,4.652819,2704.848132,3025.223786,0.053677309,1.0299362,0.24303605,13.177075,1
-439.37732,25.802555,-50.90311,-19.925333,0.63525176,13.757001,2.7131572,-1.1721404,-14.558175,-10.116719,4.8628983,10.464091,-5.8308115,4181.699514,3484.129479,0.120715726,0.27273875,0.02551209,2.96387,1
-399.3763,79.881836,-77.14533,-26.946375,-3.88833,-14.459974,4.787308,8.025815,-1.365891,-4.427837,2.5558178,0.873851,-6.926081,1931.026139,1308.61572,0.062794338,0.42121053,0.000177265,2.5085313,1
-251.35597,82.86584,-68.00054,32.394974,5.4139853,32.592796,12.999695,-0.5489313,-8.117382,-0.24509665,-6.0093126,11.115908,5.979871,1609.597095,1272.812032,0.120363085,0.55825114,0.20150247,1.5325774,1
-184.32434,173.3665,-104.91795,-10.675268,-51.404797,-5.0858517,-9.498119,-18.861061,6.7045307,-15.431429,6.392113,-2.9135947,-4.0208287,2323.185954,2111.524488,0.063446744,1.2902834,0.040710628,12.343256,1
-275.59924,134.1586,-55.828896,5.470364,-37.511635,-24.500502,-22.203611,-0.12467787,-7.573601,-21.62046,-2.9324205,-12.244668,-7.8141294,2113.231973,2504.193761,0.038300368,0.693079,0.051356662,4.912336,1
-173.78305,205.60428,-104.14441,-27.349848,7.054313,-52.209217,-12.779728,-3.6427124,-13.324104,13.878831,-22.666077,-36.64236,20.074709,2045.666624,1435.210361,0.063170558,1.9758197,0.001389799,26.662516,1
-259.4468,115.79994,-69.45939,-11.90705,-45.235325,-8.848827,-12.489122,-2.814596,-0.24793167,-13.021735,-7.232533,-5.928371,-2.4719849,2600.754142,2753.943351,0.058982787,0.95152575,0.095050424,7.1840076,1
-178.69868,142.44255,-82.31531,-37.672993,-67.95754,-17.54537,-23.545078,16.80084,-9.110795,2.375921,-9.71412,-16.002985,5.067558,2207.305424,2573.885955,0.049469239,1.2496933,0.15703121,19.146523,1
